FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,DeltaOwn,Value
2021-07-28,2021-07-26,CTLT,"Catalent, Inc.",Castellano Thomas P,"SVP, CFO",S - Sale+OE,113.05,-555.0,15525.0,-3.0,-62743.0
2021-07-28,2021-07-26,FRHC,Freedom Holding Corp.,Cherdabayev Boris,Dir,S - Sale,64.85,-12400.0,6074.0,-67.0,-804140.0
2021-07-28,2021-07-26,SRRK,Scholar Rock Holding Corp,Flier Jeffrey S.,Dir,S - Sale,31.66,-6000.0,28272.0,-18.0,-189954.0
2021-07-28,2021-07-26,ALLE,Allegion Plc,Petratis David D,"COB, Pres, CEO",S - Sale,139.28,-2841.0,274308.0,-1.0,-395685.0
2021-07-28,2021-07-27,DGX,Quest Diagnostics Inc,Wilensky Gail R,Dir,S - Sale+OE,139.3,-12222.0,31220.0,-28.0,-1702470.0
2021-07-28,2021-07-26,AVLR,"Avalara, Inc.",Singh Rajeev,Dir,S - Sale,170.0,-10000.0,13375.0,-43.0,-1700014.0
2021-07-28,2021-07-26,CTLT,"Catalent, Inc.",Arnold Jonathan,"Pres Oral, Specialty Deliv.",S - Sale+OE,113.05,-120.0,39367.0,0.0,-13566.0
2021-07-28,2021-07-26,CTLT,"Catalent, Inc.",Chiminski John R,"Chair, CEO",S - Sale+OE,113.05,-11137.0,168942.0,-6.0,-1259038.0
2021-07-28,2021-07-26,DGX,Quest Diagnostics Inc,Rusckowski Stephen H,"COB, CEO, Pres",S - Sale+OE,140.01,-38601.0,284427.0,-12.0,-5404544.0
2021-07-28,2021-07-26,CTLT,"Catalent, Inc.",Gennadios Aristippos,"Pres Softgel, Oral Tech",S - Sale+OE,113.05,-465.0,51735.0,-1.0,-52568.0
2021-07-28,2021-07-26,CTLT,"Catalent, Inc.",Grippo Michael J,"SVP, Strategy, Corp. Dev.",S - Sale+OE,113.05,-451.0,17579.0,-3.0,-50986.0
2021-07-28,2021-07-26,CTLT,"Catalent, Inc.",Schmidt Kay A,"SVP, Technical Operations",S - Sale+OE,113.05,-547.0,14204.0,-4.0,-61838.0
2021-07-28,2021-07-26,CTLT,"Catalent, Inc.",Gunther Scott,"SVP, Quality, Reg. Affairs",S - Sale+OE,113.04,-1079.0,16183.0,-6.0,-121967.0
2021-07-28,2021-07-26,CTLT,"Catalent, Inc.",Maselli Alessandro,"Pres, COO",S - Sale+OE,113.05,-993.0,21634.0,-4.0,-112259.0
2021-07-28,2021-07-26,CTLT,"Catalent, Inc.",Pravda Ricardo,"SVP, CHRO",S - Sale+OE,113.05,-458.0,11497.0,-4.0,-51777.0
2021-07-28,2021-07-26,CTLT,"Catalent, Inc.",Fasman Steven L,"SVP, GC",S - Sale+OE,113.05,-1549.0,69133.0,-2.0,-175114.0
2021-07-28,2021-07-26,CTLT,"Catalent, Inc.",Hopson Ricky,"VP, Chief Accounting Officer",S - Sale+OE,113.05,-360.0,16552.0,-2.0,-40698.0
2021-07-29,2021-07-28,FFIN,First Financial Bankshares Inc,Denny Michael B.,Dir,P - Purchase,48.75,2040.0,57362.0,0.04,99450.0
2021-07-29,2021-07-27,ZI,Zoominfo Technologies Inc.,Mironov Jason,Dir,S - Sale+OE,54.36,-59147.0,0.0,-100.0,-3215107.0
2021-07-29,2021-07-28,CRM,"Salesforce.Com, Inc.",Benioff Marc,"Chair of the Board, CEO",S - Sale+OE,244.45,-20000.0,28986249.0,0.0,-4888890.0
2021-07-29,2021-07-29,HSII,Heidrick & Struggles International Inc,Cullen Michael M,COO,S - Sale,42.74,-6250.0,24910.0,-20.0,-267131.0
2021-07-29,2021-07-29,HCA,"Hca Healthcare, Inc.",Englebright Jane D.,"SVP, Chief Nursing Officer",S - Sale+OE,249.36,-200.0,7327.0,-3.0,-49872.0
2021-07-29,2021-07-27,TSLA,"Tesla, Inc.",Baglino Andrew D,"SVP Powertrain, Energy Eng.",S - Sale+OE,663.38,-1500.0,17997.0,-8.0,-995070.0
2021-07-29,2021-07-27,HCA,"Hca Healthcare, Inc.",Hall Charles J,Group Pres,S - Sale,249.94,-3000.0,208395.0,-1.0,-749820.0
2021-07-29,2021-07-27,ZI,Zoominfo Technologies Inc.,Crockett Todd,Dir,S - Sale+OE,54.36,-59147.0,0.0,-100.0,-3215107.0
2021-07-29,2021-07-27,PSTV,"Plus Therapeutics, Inc.",Sims Andrew John Hugh Macintyre,CFO,P - Purchase,1.98,4230.0,4230.0,0.0,8357.0
2021-07-29,2021-07-27,HCA,"Hca Healthcare, Inc.",Paslick P. Martin,"SVP, CIO",S - Sale,250.0,-7466.0,140877.0,-5.0,-1866500.0
2021-07-29,2021-07-29,EWBC,East West Bancorp Inc,Liu Jack C,Dir,S - Sale,72.84,-1470.0,19130.0,-7.0,-107075.0
2021-07-29,2021-07-27,ZI,Zoominfo Technologies Inc.,Ta Atlantic & Pacific Vii-B L.P.,"Dir, 10%",S - Sale+OE,54.36,-59147.0,0.0,-100.0,-3215107.0
2021-07-29,2021-07-27,GOOG,Alphabet Inc.,Page Lawrence,"Dir, 10%",S - Sale+OE,2727.61,-9835.0,19920445.0,0.0,-26826031.0
2021-07-29,2021-07-27,TNDM,Tandem Diabetes Care Inc,Leal James,"SVP, Operations",S - Sale+OE,102.25,-1666.0,3596.0,-32.0,-170349.0
2021-07-29,2021-07-20,EACO,Eaco Corp,Ceiley Glen,"CEO, COB, 10%",S - Sale,19.32,-4476.0,4699219.0,0.0,-86477.0
2021-07-29,2021-07-27,CSL,Carlisle Companies Inc,Zdimal Kevin P,"VP, Corporate Development",S - Sale+OE,199.34,-33140.0,32321.0,-51.0,-6606050.0
2021-07-29,2021-07-27,NBIX,Neurocrine Biosciences Inc,Lloyd-Smith Malcolm,Chief Regulatory Officer,S - Sale,93.8,-16709.0,15801.0,-51.0,-1567336.0
2021-07-29,2021-07-27,GOOG,Alphabet Inc.,Page Lawrence,"Dir, 10%",S - Sale,2781.88,-4054.0,19916391.0,0.0,-11277735.0
2021-07-29,2021-07-27,IDYA,"Ideaya Biosciences, Inc.",Dillon Michael P.,"SVP, Chief Scientific Officer",S - Sale+OE,25.15,-10000.0,98789.0,-9.0,-251460.0
2021-07-29,2021-07-27,NTIP,Network 1 Technologies Inc,Heinemann Steven D.,10%,S - Sale,3.59,-150000.0,2307291.0,-6.0,-539205.0
2021-07-29,2021-07-27,IDYA,"Ideaya Biosciences, Inc.",Throne Jason,"SVP, GC",S - Sale+OE,25.17,-10000.0,0.0,-100.0,-251683.0
2021-07-29,2021-07-27,CROX,"Crocs, Inc.",Boltz Elaine L,"EVP, Chief Operations Officer",S - Sale,129.39,-9296.0,98443.0,-9.0,-1202847.0
2021-07-29,2021-07-27,CARG,"Cargurus, Inc.",Steinert Langley,"Exec COB, 10%",S - Sale,28.07,-31098.0,615519.0,-5.0,-873008.0
2021-07-29,2021-07-27,THC,Tenet Healthcare Corp,Quintana Marie,"EVP, Marketing, Communications",S - Sale,71.33,-10000.0,2299.0,-81.0,-713300.0
2021-07-29,2021-07-27,ZI,Zoominfo Technologies Inc.,"Ta Associates, L.P.","Dir, 10%",S - Sale+OE,54.36,-59147.0,0.0,-100.0,-3215107.0
2021-07-29,2021-07-27,META,Facebook Inc,Newstead Jennifer,"VP, GC",S - Sale,371.91,-250.0,7390.0,-3.0,-92978.0
2021-07-29,2021-07-27,KLXE,"Klx Energy Services Holdings, Inc.",Robertson Corbin J Jr,"Member of 10% Owner Group, 10%",S - Sale,6.05,-8517.0,339350.0,-2.0,-51565.0
2021-07-29,2021-03-12,MINM,"Minim, Inc.",Lauten John,COO,S - Sale+OE,2.75,-27000.0,0.0,-100.0,-74220.0
2021-07-29,2021-07-26,VMNT,"Vemanti Group, Inc.",Tran Tan,"Pres, CEO, CFO, 10%",S - Sale,0.76,-82897.0,27152835.0,0.0,-62851.0
2021-07-29,2021-07-27,NVEE,"Nv5 Global, Inc.",O'Brien Maryjo,"Ex VP, Chief Admin, Secretary",S - Sale,91.76,-3500.0,68418.0,-5.0,-321163.0
2021-07-29,2021-07-27,SGH,"Smart Global Holdings, Inc.",Shah Ajay,Dir,S - Sale,45.07,-50000.0,430701.0,-10.0,-2253452.0
2021-07-29,2021-07-27,APLT,Applied Therapeutics Inc.,Perfetti Riccardo,Chief Medical Officer,S - Sale+OE,17.3,-45000.0,0.0,-100.0,-778406.0
2021-07-29,2021-07-27,EXPI,"Exp World Holdings, Inc.",Sanford Glenn Darrel,"CEO, COB, 10%",S - Sale,35.66,-12500.0,42271838.0,0.0,-445694.0
2021-07-29,2021-07-27,CVNA,Carvana Co.,Garcia Ernest C. II,10%,S - Sale+OE,333.31,-60000.0,72499802.0,0.0,-19998505.0
2021-07-29,2021-07-29,AGRX,Agile Therapeutics Inc,Altomari Alfred,CEO,P - Purchase,1.26,26200.0,514910.0,0.05,33096.0
2021-07-29,2021-07-29,NG,Novagold Resources Inc,Lang Gregory A.,"Pres, CEO",S - Sale+OE,8.11,-25089.0,1984494.0,-1.0,-203472.0
2021-07-29,2021-07-28,SILK,Silk Road Medical Inc,Buchanan Lucas W.,"COO, CFO",S - Sale+OE,44.91,-10000.0,200326.0,-5.0,-449107.0
2021-07-29,2021-07-27,PRLD,Prelude Therapeutics Inc,Scherle Peggy,Chief Scientific Officer,S - Sale+OE,35.47,-20000.0,172920.0,-10.0,-709380.0
2021-07-29,2021-07-28,CVNA,Carvana Co.,Garcia Ernest C. II,10%,S - Sale+OE,339.93,-60000.0,72439802.0,0.0,-20395882.0
2021-07-29,2021-07-27,HSON,"Hudson Global, Inc.",Eberwein Jeffrey E.,CEO,P - Purchase,19.09,1500.0,248135.0,0.01,28640.0
2021-07-29,2021-07-29,ATLO,Ames National Corp,Larson James R II,Dir,P - Purchase,23.65,1000.0,38000.0,0.03,23650.0
2021-07-29,2021-07-27,XPEL,"Xpel, Inc.",Crumly Richard K.,"Dir, 10%",S - Sale,85.86,-44000.0,1814006.0,-2.0,-3777920.0
2021-07-29,2021-07-27,INGN,Inogen Inc,Bauerlein Alison,"EVP, Finance, CFO",S - Sale+OE,75.02,-9632.0,3779.0,-72.0,-722565.0
2021-07-29,2021-07-27,OSH,"Oak Street Health, Inc.",Price Geoffrey M,COO,S - Sale,59.98,-50000.0,6508252.0,-1.0,-2999181.0
2021-07-29,2021-07-29,MINM,"Minim, Inc.",Doherty Sean Patrick,CFO,P - Purchase,2.5,20000.0,20000.0,0.0,50000.0
2021-07-29,2021-07-27,BSY,Bentley Systems Inc,Bentley Keith A.,"CTO, 10%",S - Sale,60.06,-375718.0,16500622.0,-2.0,-22565224.0
2021-07-29,2021-07-29,MINM,"Minim, Inc.",Chynoweth Graham James,CEO,P - Purchase,2.5,200000.0,1167795.0,0.21,500000.0
2021-07-29,2021-07-28,AUPH,Aurinia Pharmaceuticals Inc.,Martin Michael Robert,Chief Business Officer,S - Sale,13.86,-5000.0,211861.0,-2.0,-69300.0
2021-07-29,2021-07-28,TVTX,"Travere Therapeutics, Inc.",Rosenberg Noah L.,Chief Medical Officer,S - Sale,13.81,-1250.0,44521.0,-3.0,-17263.0
2021-07-29,2021-07-27,QUOT,Quotient Technology Inc.,Wyatt Christy,Dir,S - Sale,10.77,-2216.0,51424.0,-4.0,-23863.0
2021-07-29,2021-07-28,GSHD,"Goosehead Insurance, Inc.",Colby Mark S.,CFO,S - Sale+OE,130.53,-9800.0,0.0,-100.0,-1279154.0
2021-07-29,2021-07-29,MBCN,Middlefield Banc Corp,Voinovich Michael C,Dir,P - Purchase,23.95,500.0,14546.0,0.04,11975.0
2021-07-29,2021-07-29,ATLO,Ames National Corp,Hagan Patrick G,Dir,P - Purchase,23.72,1000.0,4635.0,0.28,23720.0
2021-07-29,2021-07-29,WMPN,William Penn Bancorporation,Logan Jonathan Thomas,"EVP, CFO",P - Purchase,11.95,1000.0,7611.0,0.15,11946.0
2021-07-29,2021-07-28,KE,"Kimball Electronics, Inc.",Kahle John H,VP,S - Sale,19.96,-3500.0,168695.0,-2.0,-69846.0
2021-07-29,2021-07-27,CMXC,Cell Medx Corp.,Hargreaves Bradley S,"VP Technology, Operations, 10%",S - Sale,0.26,-10000.0,5587901.0,0.0,-2550.0
2021-07-29,2021-07-28,WMPN,William Penn Bancorporation,Hannigan Amy Jean,"EVP, Dir. Corp. Development",P - Purchase,11.9,2000.0,17000.0,0.13,23800.0
2021-07-29,2021-07-27,ISTR,Investar Holding Corp,Jordan Robert Chris,Dir,P - Purchase,21.5,2326.0,46451.0,0.05,50009.0
2021-07-29,2021-07-28,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1483.07,17.0,377672.0,0.0,25212.0
2021-07-29,2021-07-27,FFIV,"F5 Networks, Inc.",Pelzer Francis J.,"EVP, CFO",S - Sale,207.0,-300.0,12172.0,-2.0,-62100.0
2021-07-29,2021-07-28,GBCI,"Glacier Bancorp, Inc.",Langel Craig A,CHAIRMAN OF THE BOARD,P - Purchase,51.55,15000.0,79195.0,0.23,773250.0
2021-07-29,2021-07-28,CZNC,Citizens & Northern Corp,Dorwart Stephen M,Dir,P - Purchase,25.28,147.0,14672.0,0.01,3717.0
2021-07-29,2021-07-28,AIR,Aar Corp,Boyce Michael Ross,Dir,P - Purchase,36.11,10000.0,110441.0,0.1,361072.0
2021-07-29,2021-07-27,WMPN,William Penn Bancorporation,Turner Alan B,"EVP, CLO",P - Purchase,11.89,1010.0,16720.0,0.06,12012.0
2021-07-29,2021-07-28,WMPN,William Penn Bancorporation,Stephon Kenneth John,"Pres, CEO",P - Purchase,11.9,8413.0,58500.0,0.17,100108.0
2021-07-29,2021-07-28,VOXX,Voxx International Corp,Kahli Beat,10%,P - Purchase,11.39,10000.0,4425190.0,0.0,113900.0
2021-07-29,2021-07-27,GOOG,Alphabet Inc.,Page Lawrence,"Dir, 10%",S - Sale,2673.57,-4201.0,0.0,-100.0,-11231658.0
2021-07-29,2021-07-27,INGN,Inogen Inc,Taylor Brenton,"EVP, Engineering",S - Sale+OE,75.02,-7942.0,57704.0,-12.0,-595808.0
2021-07-29,2021-07-27,COF,Capital One Financial Corp,Slocum Michael,"Pres, Commercial Banking",S - Sale+OE,161.8,-53817.0,56688.0,-49.0,-8707413.0
2021-07-29,2021-07-27,COF,Capital One Financial Corp,Fairbank Richard D,"COB, CEO, Pres",S - Sale+OE,161.81,-218989.0,3758798.0,-6.0,-35435151.0
2021-07-29,2021-07-27,GOOG,Alphabet Inc.,Page Lawrence,"Dir, 10%",S - Sale+OE,2627.91,-9688.0,4201.0,-70.0,-25459158.0
2021-07-29,2021-07-28,OSH,"Oak Street Health, Inc.",Pykosz Michael T,CEO,S - Sale,61.67,-66358.0,8857514.0,-1.0,-4092483.0
2021-07-29,2021-07-28,WING,Wingstop Inc.,Skipworth Michael,"EVP, CFO",S - Sale,160.02,-10665.0,28012.0,-28.0,-1706593.0
2021-07-29,2021-07-29,ADM,Archer-Daniels-Midland Co,Luciano Juan R,"Pres, CEO",P - Purchase,59.54,16790.0,1259793.0,0.01,999700.0
2021-07-29,2021-07-28,WING,Wingstop Inc.,Morrison Charles R,"COB, Pres, CEO",S - Sale,161.2,-21139.0,108963.0,-16.0,-3407673.0
2021-07-29,2021-07-28,NTGR,"Netgear, Inc.",Westhead Martin,CTO,S - Sale,32.77,-4803.0,38907.0,-11.0,-157394.0
2021-07-29,2021-07-28,DHR,Danaher Corp /de/,McGrew Matthew,"EVP, CFO",S - Sale+OE,293.4,-12310.0,18109.0,-40.0,-3611782.0
2021-07-29,2021-07-29,BRO,"Brown & Brown, Inc.",Proctor H Palmer Jr,Dir,P - Purchase,54.98,2000.0,37879.0,0.06,109960.0
2021-07-29,2021-07-29,PKBK,"Parke Bancorp, Inc.",Pantilione Vito S,"Pres, CEO",P - Purchase,20.08,1100.0,312442.0,0.0,22088.0
2021-07-29,2021-07-27,MA,Mastercard Inc,Mastercard Foundation,10%,S - Sale,389.33,-236919.0,107271090.0,0.0,-92238734.0
2021-07-29,2021-07-28,BKR,Baker Hughes Co,Borras Maria C,"EVP, Oilfield Services",S - Sale,20.74,-10000.0,88274.0,-10.0,-207400.0
2021-07-29,2021-07-28,DHR,Danaher Corp /de/,Ellis Brian W,"SVP, GC",S - Sale+OE,291.0,-12000.0,21334.0,-36.0,-3492000.0
2021-07-29,2021-07-28,COWN,Cowen Inc.,Holmes John J,COO,S - Sale,40.0,-1434.0,206454.0,-1.0,-57360.0
2021-07-29,2021-07-28,ILMN,"Illumina, Inc.",Tousi Susan H,"SVP, Chief Commercial Officer",S - Sale,486.41,-300.0,42743.0,-1.0,-145923.0
2021-07-29,2021-07-22,OSH,"Oak Street Health, Inc.",Cook Timothy M,CFO,S - Sale,60.75,-22500.0,1419876.0,-2.0,-1366933.0
2021-07-29,2021-07-28,COWN,Cowen Inc.,Solomon Jeffrey M,"Chair, CEO",S - Sale,40.0,-2868.0,915099.0,0.0,-114720.0
2021-07-29,2021-07-28,KBLB,"Kraig Biocraft Laboratories, Inc",Thompson Kimberly Kraig,"CEO, CFO, 10%",S - Sale,0.0,-110000.0,203530547.0,0.0,0.0
2021-07-29,2021-07-28,SIRI,Sirius Xm Holdings Inc.,Greenstein Scott Andrew,"Pres, Chief Content Officer",S - Sale,6.62,-214948.0,2294158.0,-9.0,-1422956.0
2021-07-29,2021-07-28,COWN,Cowen Inc.,Littman Owen S,GC,S - Sale,40.0,-1147.0,191577.0,-1.0,-45880.0
2021-07-29,2021-07-28,COWN,Cowen Inc.,Lasota Stephen,CFO,S - Sale,40.0,-1433.0,237163.0,-1.0,-57320.0
2021-07-29,2021-07-28,VAPO,Vapotherm Inc,Ramade Gregoire,"SVP, Chief Commercial Officer",S - Sale+OE,25.0,-8000.0,20614.0,-28.0,-200000.0
2021-07-29,2021-07-29,VICR,Vicor Corp,Gusinov Alex,Corp. VP Eng.,S - Sale,113.0,-1282.0,18133.0,-7.0,-144866.0
2021-07-30,2021-07-28,ZI,Zoominfo Technologies Inc.,"Tc Group Cayman Investment Holdings, L.P.",10%,S - Sale+OE,54.54,-284825.0,0.0,-100.0,-15533142.0
2021-07-30,2021-07-28,AN,"Autonation, Inc.",Jackson Michael J,"CEO, Dir",S - Sale+OE,119.1,-95664.0,115285.0,-45.0,-11393463.0
2021-07-30,2021-07-28,CRUS,"Cirrus Logic, Inc.",Schuele Alan R,Dir,S - Sale+OE,83.29,-5000.0,22965.0,-18.0,-416465.0
2021-07-30,2021-07-28,XPEL,"Xpel, Inc.",Pape Ryan,"Pres, CEO",S - Sale,85.21,-8000.0,1219602.0,-1.0,-681692.0
2021-07-30,2021-07-28,ZI,Zoominfo Technologies Inc.,Carlyle Group Management L.L.C.,10%,S - Sale+OE,54.54,-284825.0,0.0,-100.0,-15533142.0
2021-07-30,2021-07-30,OCGN,"Ocugen, Inc.",Kompella Uday,Dir,S - Sale+OE,6.81,-10000.0,1030090.0,-1.0,-68072.0
2021-07-30,2021-07-28,SHW,Sherwin Williams Co,Mistysyn Allen J,"SVP - Finance, CFO",S - Sale+OE,286.46,-22749.0,49575.0,-31.0,-6516679.0
2021-07-30,2021-07-28,ABT,Abbott Laboratories,Dale Michael D,SVP,S - Sale+OE,120.33,-17600.0,39691.0,-31.0,-2117882.0
2021-07-30,2021-07-28,CRC,California Resources Corp,Goldentree Asset Management LP,10%,S - Sale,28.42,-230802.0,13231212.0,-2.0,-6559886.0
2021-07-30,2021-07-29,CRM,"Salesforce.Com, Inc.",Benioff Marc,"Chair of the Board, CEO",S - Sale+OE,244.91,-20000.0,28986249.0,0.0,-4898264.0
2021-07-30,2021-07-30,PLBC,Plumas Bancorp,Ascuaga Michonne R.,Dir,P - Purchase,31.83,838.0,4041.0,0.26,26674.0
2021-07-30,2021-07-29,TLS,Telos Corp,Williams Edward L,"EVP, COO",S - Sale,27.96,-139791.0,804939.0,-15.0,-3908556.0
2021-07-30,2021-07-30,PFBX,Peoples Financial Corp /ms/,Swetman Chevis,"CEO, Pres",P - Purchase,16.0,22565.0,358778.0,0.07,361040.0
2021-07-30,2021-07-28,EYE,"National Vision Holdings, Inc.",Brandman Jared,"SVP, GC, Secretary",S - Sale+OE,53.5,-20000.0,6720.0,-75.0,-1070000.0
2021-07-30,2021-07-28,NBTB,Nbt Bancorp Inc,Kingsley Scott Allen,"EVP, CFO",P - Purchase,34.91,5735.0,9235.0,1.64,200199.0
2021-07-30,2021-07-28,ZI,Zoominfo Technologies Inc.,Ta Atlantic & Pacific Vii-B L.P.,"Dir, 10%",S - Sale+OE,54.73,-642809.0,0.0,-100.0,-35180487.0
2021-07-30,2021-07-30,BX,Blackstone Group Inc,Finley John G,GC,S - Sale,115.4,-35000.0,351012.0,-9.0,-4039000.0
2021-07-30,2021-07-28,ZI,Zoominfo Technologies Inc.,Crockett Todd,Dir,S - Sale+OE,54.73,-642809.0,0.0,-100.0,-35180487.0
2021-07-30,2021-07-28,ZI,Zoominfo Technologies Inc.,Mironov Jason,Dir,S - Sale+OE,54.73,-642809.0,0.0,-100.0,-35180487.0
2021-07-30,2021-07-28,BIGC,"Bigcommerce Holdings, Inc.",Murray Steven Joseph,Dir,S - Sale,70.27,-145218.0,850800.0,-15.0,-10204811.0
2021-07-30,2021-07-28,IBKR,"Interactive Brokers Group, Inc.",Peterffy Thomas,COB,S - Sale,61.48,-40000.0,6627511.0,-1.0,-2459275.0
2021-07-30,2021-07-29,RAD,Rite Aid Corp,Konrad Jocelyn Z,EVP,S - Sale,15.42,-28384.0,95065.0,-23.0,-437571.0
2021-07-30,2021-07-28,ACU,Acme United Corp,Olschan Brian S,"Pres, COO",S - Sale+OE,42.05,-5367.0,39576.0,-12.0,-225685.0
2021-07-30,2021-07-28,LCUT,"Lifetime Brands, Inc",Phillips Craig,Dir,S - Sale,15.05,-14212.0,629524.0,-2.0,-213907.0
2021-07-30,2021-07-28,ARE,"Alexandria Real Estate Equities, Inc.",Binda Marc E,"EVP - Finance, Treasurer",S - Sale,200.0,-5230.0,45822.0,-10.0,-1046000.0
2021-07-30,2021-07-28,ARE,"Alexandria Real Estate Equities, Inc.",Cunningham John H,EVP - Regional Market Dir,S - Sale,198.75,-8000.0,45084.0,-15.0,-1590000.0
2021-07-30,2021-07-28,ARE,"Alexandria Real Estate Equities, Inc.",Marcus Joel S,Exec COB,S - Sale,200.01,-20000.0,314597.0,-6.0,-4000100.0
2021-07-30,2021-07-29,EVR,Evercore Inc.,Carlton Pamela G,Dir,S - Sale,133.44,-732.0,2029.0,-27.0,-97677.0
2021-07-30,2021-07-28,STIM,"Neuronetics, Inc.",Furlong Stephen,CFO,S - Sale,13.08,-6563.0,250449.0,-3.0,-85844.0
2021-07-30,2021-07-29,FHN,First Horizon Corp,Losch William C III,"Sr. EVP, CFO",S - Sale+OE,15.66,-22684.0,394236.0,-5.0,-355298.0
2021-07-30,2021-07-29,COHU,Cohu Inc,Caggia Andrew M,Dir,S - Sale,35.14,-5000.0,44864.0,-10.0,-175700.0
2021-07-30,2021-07-29,QTRX,Quanterix Corp,Hrusovsky E Kevin,"COB, Pres, CEO",S - Sale,54.08,-5000.0,937267.0,-1.0,-270420.0
2021-07-30,2021-07-28,NNI,Nelnet Inc,Butterfield Shelby J,10%,S - Sale,74.79,-15000.0,3244610.0,0.0,-1121868.0
2021-07-30,2021-07-30,PRTA,Prothena Corp Public Ltd Co,Selkoe Dennis J.,Dir,S - Sale+OE,49.47,-5000.0,4208.0,-54.0,-247374.0
2021-07-30,2021-07-29,CFMS,Conformis Inc,Alldredge J Brent,"CLO, SECRETARY",S - Sale,1.47,-3749.0,605819.0,-1.0,-5511.0
2021-07-30,2021-07-28,PMVP,"Pmv Pharmaceuticals, Inc.",Schroeder Thilo,Dir,S - Sale,35.75,-11024.0,1991271.0,-1.0,-394149.0
2021-07-30,2021-07-29,SBUX,Starbucks Corp,Johnson Kevin R,"Pres, ceo",S - Sale+OE,122.81,-359177.0,346532.0,-51.0,-44110671.0
2021-07-30,2021-07-29,HII,"Huntington Ingalls Industries, Inc.",Dickseski Jerri F,"EX. VP, Communications",S - Sale,208.0,-125.0,29699.0,0.0,-26000.0
2021-07-30,2021-07-30,DKNG,Draftkings Inc.,Park Jason,CFO,S - Sale+OE,48.84,-53350.0,292599.0,-15.0,-2605650.0
2021-07-30,2021-07-29,AMKR,"Amkor Technology, Inc.",Tily Gil C.,Dir,S - Sale,24.59,-15000.0,129218.0,-10.0,-368850.0
2021-07-30,2021-07-28,ARVN,"Arvinas, Inc.",Cassidy Sean A,CFO,S - Sale+OE,100.0,-17242.0,158249.0,-10.0,-1724200.0
2021-07-30,2021-07-23,WATT,Energous Corp,Johnston Cesar,"COO, EVP, Engineering",S - Sale,2.35,-25690.0,451855.0,-5.0,-60372.0
2021-07-30,2021-07-28,USIO,"Usio, Inc.",Long Michael R,Dir,S - Sale,5.52,-7253.0,2063254.0,0.0,-40017.0
2021-07-30,2021-07-02,WATT,Energous Corp,Sahejpal Neeraj,"SVP, Product Marketing",S - Sale,2.71,-20926.0,349867.0,-6.0,-56709.0
2021-07-30,2021-07-28,HYLN,Hyliion Holdings Corp.,Healy Thomas J.,"CEO, 10%",S - Sale,9.84,-200000.0,34272856.0,-1.0,-1968720.0
2021-07-30,2021-07-28,RVNC,"Revance Therapeutics, Inc.",Rankin Aubrey,"Pres, Innovation, Tech",S - Sale,30.06,-54332.0,555689.0,-9.0,-1632960.0
2021-07-30,2021-07-28,HGEN,"Humanigen, Inc",Chappell Dale,"Chief Scientific Officer, 10%",S - Sale,17.04,-39086.0,10258489.0,0.0,-665866.0
2021-07-30,2021-07-26,ATLC,Atlanticus Holdings Corp,Howard Jeffrey A.,"Pres, CEO",S - Sale,45.0,-4466.0,422464.0,-1.0,-200970.0
2021-07-30,2021-06-25,DKNG,Draftkings Inc.,Park Jason,CFO,S - Sale+OE,51.78,-53350.0,290021.0,-16.0,-2762546.0
2021-07-30,2021-07-28,DKNG,Draftkings Inc.,Meckenzie Shalom,Dir,S - Sale,50.08,-638325.0,20408204.0,-3.0,-31967316.0
2021-07-30,2021-07-28,PTON,"Peloton Interactive, Inc.",Garavaglia Mariana,Chief Bus. Operations Officer,S - Sale+OE,121.73,-9375.0,2161.0,-81.0,-1141182.0
2021-07-30,2021-07-02,WATT,Energous Corp,Sereda Brian J,"SVP, CFO",S - Sale,2.71,-21570.0,335987.0,-6.0,-58455.0
2021-07-30,2021-07-29,TNDM,Tandem Diabetes Care Inc,Twomey Christopher J,Dir,S - Sale,105.0,-8000.0,25947.0,-24.0,-840000.0
2021-07-30,2021-07-29,UNH,Unitedhealth Group Inc,Rex John F,EVP CFO,S - Sale+OE,412.04,-15438.0,129480.0,-11.0,-6361027.0
2021-07-30,2021-07-28,IRDM,Iridium Communications Inc.,McBride Suzanne E.,Chief Operations Officer,S - Sale+OE,40.89,-32553.0,73567.0,-31.0,-1331092.0
2021-07-30,2021-07-30,BECN,Beacon Roofing Supply Inc,"Cd&R Investment Associates Ix, Ltd.",10%,P - Purchase,55.53,108056.0,14429028.0,0.01,5999971.0
2021-07-30,2021-07-28,TRUP,"Trupanion, Inc.",Tooth Margaret,Co-Pres,S - Sale,114.07,-250.0,19244.0,-1.0,-28518.0
2021-07-30,2021-07-28,NSYS,Nortech Systems Inc,Miller Jay D,"Pres, CEO",P - Purchase,10.47,100.0,25300.0,0.0,1047.0
2021-07-30,2021-07-28,GDRX,"Goodrx Holdings, Inc.",Voermann Karsten,CFO,S - Sale+OE,32.75,-12500.0,0.0,-100.0,-409348.0
2021-07-30,2021-07-28,GDRX,"Goodrx Holdings, Inc.",Slutsky Andrew,"Pres, Consumer",S - Sale,33.01,-13300.0,3342153.0,0.0,-439060.0
