FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,DeltaOwn,Value
2021-06-16,2021-06-14,CONN,Conns Inc,Stephens Carol,10%,S - Sale,28.28,-240.0,12480.0,-2.0,-6787.0
2021-06-16,2021-06-14,JNPR,Juniper Networks Inc,Rahim Rami,CEO,S - Sale,28.34,-16500.0,786068.0,-2.0,-467639.0
2021-06-16,2021-06-15,PTVE,Pactiv Evergreen Inc.,King Michael Jack,"Pres, CEO",P - Purchase,15.0,562.0,10562.0,0.06,8430.0
2021-06-16,2021-06-14,CRSR,"Corsair Gaming, Inc.","Corsair Group (Cayman), LP",10%,S - Sale,36.71,-2720500.0,54179559.0,-5.0,-99882946.0
2021-06-16,2021-06-15,ROKU,"Roku, Inc",Wood Anthony J.,"CEO, COB BOD, 10%",S - Sale+OE,345.3,-80000.0,61000.0,-57.0,-27623978.0
2021-06-16,2021-06-14,CONN,Conns Inc,"Craig Dobbs Campbell, Jr. 2012 Trust",10%,S - Sale,28.28,-934.0,48721.0,-2.0,-26414.0
2021-06-16,2021-06-10,IIPR,Innovative Industrial Properties Inc,Shoemaker Scott,Dir,S - Sale+OE,191.4,-500.0,2060.0,-20.0,-95702.0
2021-06-16,2021-06-14,CONN,Conns Inc,Elizabeth Chisum Campbell 2012 Trust,10%,S - Sale,28.28,-934.0,48721.0,-2.0,-26414.0
2021-06-16,2021-06-15,QLYS,"Qualys, Inc.",Thakar Sumedh S,"CEO, Pres",S - Sale,103.53,-7133.0,202893.0,-3.0,-738469.0
2021-06-16,2021-06-14,CRSR,"Corsair Gaming, Inc.",Bagaria Anup,"Dir, 10%",S - Sale,36.71,-2720500.0,54179559.0,-5.0,-99882946.0
2021-06-16,2021-06-15,TW,Tradeweb Markets Inc.,Peterson Justin,CTO,S - Sale+OE,84.61,-20000.0,81618.0,-20.0,-1692144.0
2021-06-16,2021-06-14,CONN,Conns Inc,Elizabeth S. Campbell Trust A,10%,S - Sale,28.28,-998.0,52019.0,-2.0,-28223.0
2021-06-16,2021-06-15,EXPE,"Expedia Group, Inc.",Athey Susan C,Dir,S - Sale,169.2,-300.0,4153.0,-7.0,-50760.0
2021-06-16,2021-06-14,SHAK,Shake Shack Inc.,Lyons Jenna,Dir,S - Sale+OE,100.62,-1022.0,2423.0,-30.0,-102833.0
2021-06-16,2021-06-16,BWXT,"Bwx Technologies, Inc.",Black David S,"SVP, CFO",S - Sale,63.8,-1000.0,72875.0,-1.0,-63800.0
2021-06-16,2021-06-14,CRSR,"Corsair Gaming, Inc.",Majoros George L. Jr.,"Dir, 10%",S - Sale,36.71,-2720500.0,54179559.0,-5.0,-99882946.0
2021-06-16,2021-06-14,NTRA,"Natera, Inc.",Chapman Steven Leonard,"CEO, Pres",S - Sale+OE,103.61,-26092.0,70406.0,-27.0,-2703397.0
2021-06-16,2021-06-14,META,Facebook Inc,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,334.53,-77300.0,2050846.0,-4.0,-25859314.0
2021-06-16,2021-06-11,AXNX,"Axonics, Inc.",Sama Rinda,COO,S - Sale+OE,59.78,-2638.0,32898.0,-7.0,-157700.0
2021-06-16,2021-06-14,ARES,Ares Management Corp,Bush Antoinette Cook,Dir,P - Purchase,58.79,5106.0,12395.0,0.7,300182.0
2021-06-16,2021-06-14,NET,"Cloudflare, Inc.",Prince Matthew,"CEO, Chair of the Board, 10%",S - Sale+OE,94.58,-157153.0,0.0,-100.0,-14862801.0
2021-06-16,2021-06-14,CME,Cme Group Inc.,Siegel Howard J,Dir,S - Sale,215.0,-1500.0,80068.0,-2.0,-322500.0
2021-06-16,2021-06-14,ZIP,"Ziprecruiter, Inc.",Edmonds Joseph,10%,S - Sale,22.06,-19705.0,10933822.0,0.0,-434771.0
2021-06-16,2021-06-15,VERO,Venus Concept Inc.,Della Penna Domenic,CFO,P - Purchase,2.41,40000.0,66663.0,1.5,96218.0
2021-06-16,2021-06-14,SUM,"Summit Materials, Inc.",Lance Howard L,Dir,S - Sale+OE,34.39,-255000.0,3994.0,-98.0,-8768175.0
2021-06-16,2021-06-14,ZIP,"Ziprecruiter, Inc.",Siegel Ian H.,"CEO, 10%",S - Sale,21.28,-10000.0,1272797.0,-1.0,-212800.0
2021-06-16,2021-06-14,DKNG,Draftkings Inc.,Meckenzie Shalom,Dir,S - Sale,51.56,-660000.0,21068204.0,-3.0,-34027127.0
2021-06-16,2021-06-15,BLFS,Biolife Solutions Inc,Berard Todd,CMO,S - Sale+OE,39.32,-12320.0,79566.0,-13.0,-484422.0
2021-06-16,2021-06-14,BLFS,Biolife Solutions Inc,Mathew Aby J.,"EVP, Chief Scientific Off",S - Sale+OE,39.09,-20000.0,210304.0,-9.0,-781700.0
2021-06-16,2021-06-14,RNA,"Avidity Biosciences, Inc.",Levin Arthur A,Chief Scientific Officer,S - Sale,25.98,-37022.0,0.0,-100.0,-961989.0
2021-06-16,2021-06-14,AGYS,Agilysys Inc,Badger Kyle C,"SVP, GC, Secretary",S - Sale,56.62,-2930.0,106427.0,-3.0,-165897.0
2021-06-16,2021-06-14,AGYS,Agilysys Inc,Srinivasan Ramesh,"Pres, CEO",S - Sale,54.45,-69855.0,681199.0,-9.0,-3803711.0
2021-06-16,2021-06-14,RSSS,"Research Solutions, Inc.",Nissan Marc,CTO,S - Sale,2.44,-33528.0,510992.0,-6.0,-81644.0
2021-06-16,2021-06-15,ALLK,Allakos Inc.,Tomasi Adam,"Pres, COO",S - Sale+OE,91.32,-40000.0,172173.0,-19.0,-3652864.0
2021-06-16,2021-06-14,RSSS,"Research Solutions, Inc.",Urban Alan Louis,"CFO, Secretary",S - Sale,2.45,-5000.0,351509.0,-1.0,-12250.0
2021-06-16,2021-06-14,ZEN,"Zendesk, Inc.",Titterton Jeffrey J,COO,S - Sale+OE,140.8,-3000.0,16000.0,-16.0,-422398.0
2021-06-16,2021-06-14,ATLC,Atlanticus Holdings Corp,Howard Jeffrey A.,"Pres, CEO",S - Sale,40.07,-4975.0,430571.0,-1.0,-199348.0
2021-06-16,2021-06-15,META,Facebook Inc,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,336.94,-77300.0,2035846.0,-4.0,-26045687.0
2021-06-16,2021-06-15,MCB,Metropolitan Bank Holding Corp.,Rosenberg Nick,"EVP, Head of Global Payments",S - Sale,64.15,-1005.0,29170.0,-3.0,-64473.0
2021-06-16,2021-06-15,REPL,"Replimune Group, Inc.",Love Colin,COO,S - Sale,34.1,-30000.0,865809.0,-3.0,-1022906.0
2021-06-16,2021-06-14,DLR,"Digital Realty Trust, Inc.",Mercier Matt,"SVP, FINANCE, ACCOUNTING",S - Sale,162.25,-205.0,0.0,-100.0,-33261.0
2021-06-16,2021-06-14,HGEN,"Humanigen, Inc",Durrant Cameron,CEO,S - Sale,20.64,-81441.0,30000.0,-73.0,-1680934.0
2021-06-16,2021-06-16,STKS,"One Group Hospitality, Inc.",Segal Jonathan,"Dir, Business Development, 10%",S - Sale+OE,11.42,-9303.0,4163141.0,0.0,-106197.0
2021-06-16,2021-06-14,STKS,"One Group Hospitality, Inc.",Bullis Eugene M,Dir,S - Sale,12.56,-20434.0,109007.0,-16.0,-256573.0
2021-06-16,2021-06-14,FLEX,Flex Ltd.,Offer David Scott,"EVP, GC",S - Sale,18.26,-11449.0,554902.0,-2.0,-209107.0
2021-06-16,2021-06-15,FLEX,Flex Ltd.,Hartung Michael P,"Pres, Agility Solutions",S - Sale,18.05,-5440.0,132276.0,-4.0,-98214.0
2021-06-16,2021-06-14,FLEX,Flex Ltd.,Bennett David P,Chief Accounting Officer,S - Sale,18.26,-55778.0,117741.0,-32.0,-1018647.0
2021-06-16,2021-06-14,FLEX,Flex Ltd.,Barbier Francois,Group Pres,S - Sale,18.27,-19906.0,483714.0,-4.0,-363645.0
2021-06-16,2021-06-14,FLEX,Flex Ltd.,Advaithi Revathi,CEO,S - Sale,18.26,-49065.0,993242.0,-5.0,-896074.0
2021-06-16,2021-06-14,MCAEU,Mountain Crest Acquisition Corp. III,Liu Suying,"CEO, CFO, 10%",P - Purchase,10.0,2086.0,1460384.0,0.0,20860.0
2021-06-16,2021-06-14,MCAEU,Mountain Crest Acquisition Corp. III,Mountain Crest Holdings III LLC,10%,P - Purchase,10.0,2086.0,1460384.0,0.0,20860.0
2021-06-16,2021-06-14,BCAB,"Bioatla, Inc.",Short Jay M Phd,"CEO, 10%",S - Sale,40.06,-146137.0,3125888.0,-4.0,-5854430.0
2021-06-16,2021-06-16,META,Facebook Inc,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,333.57,-77300.0,2020846.0,-4.0,-25785054.0
2021-06-16,2021-06-14,SIVB,Svb Financial Group,Descheneaux Michael,"Pres, Silicon Valley Bank",S - Sale+OE,557.13,-4012.0,18008.0,-18.0,-2235206.0
2021-06-16,2021-06-14,NVTA,Invitae Corp,Brida Thomas,GC,S - Sale,31.63,-9910.0,246975.0,-4.0,-313405.0
2021-06-16,2021-06-15,SEM,Select Medical Holdings Corp,Cressey Bryan C,Dir,S - Sale,42.38,-10000.0,507649.0,-2.0,-423800.0
2021-06-16,2021-06-16,KRTX,"Karuna Therapeutics, Inc.",Ignelzi Troy A.,CFO,S - Sale+OE,130.13,-3500.0,13000.0,-21.0,-455468.0
2021-06-16,2021-06-15,MTN,Vail Resorts Inc,Vaughn Peter A,Dir,S - Sale,321.93,-1000.0,7025.0,-12.0,-321930.0
2021-06-16,2021-06-14,ADPT,Adaptive Biotechnologies Corp,Griffin Michelle Renee,Dir,S - Sale+OE,38.56,-2500.0,1504.0,-62.0,-96400.0
2021-06-16,2021-06-14,SNAP,Snap Inc,Coles Joanna,Dir,S - Sale,64.57,-1986.0,43527.0,-4.0,-128236.0
2021-06-16,2021-06-14,ADPT,Adaptive Biotechnologies Corp,Adams R Mark,COO,S - Sale,38.77,-8914.0,58104.0,-13.0,-345596.0
2021-06-16,2021-06-15,JBLU,Jetblue Airways Corp,Hayes Robin,CEO,S - Sale,18.26,-1000.0,565836.0,0.0,-18260.0
2021-06-16,2021-06-14,ZM,"Zoom Video Communications, Inc.",Pelosi Janine,CMO,S - Sale+OE,361.9,-4000.0,32192.0,-11.0,-1447600.0
2021-06-16,2021-06-16,AMK,"Assetmark Financial Holdings, Inc.",Mehta Mukesh,"EVP, CIO",S - Sale,27.0,-100.0,306794.0,0.0,-2700.0
2021-06-16,2021-06-14,ZM,"Zoom Video Communications, Inc.",Bawa Aparna,COO,S - Sale,365.1,-2593.0,153983.0,-2.0,-946707.0
2021-06-16,2021-06-14,CRC,California Resources Corp,Goldentree Asset Management LP,10%,S - Sale+OE,33.34,-240809.0,15338222.0,-2.0,-8027654.0
2021-06-16,2021-06-15,LOV,Spark Networks Se,Canaan VIII LP,10%,S - Sale,5.38,-20813.0,2715250.0,-1.0,-112048.0
2021-06-16,2021-06-14,ITOS,"Iteos Therapeutics, Inc.",Detheux Michel,CEO,S - Sale,28.5,-29000.0,148937.0,-16.0,-826534.0
2021-06-16,2021-06-16,ITOS,"Iteos Therapeutics, Inc.",Gall Matthew,CFO,P - Purchase,26.09,5000.0,5000.0,0.0,130447.0
2021-06-16,2021-06-15,CIEN,Ciena Corp,Rothenstein David M,"SVP, GC",S - Sale,58.13,-3000.0,264168.0,-1.0,-174390.0
2021-06-16,2021-06-14,AEO,American Eagle Outfitters Inc,McLean Andrew J.,"EVP, Chief Commercial Officer",S - Sale+OE,35.0,-18549.0,28610.0,-39.0,-649215.0
2021-06-16,2021-06-14,AI,"C3.Ai, Inc.",Siebel Thomas M,"CEO, 10%",S - Sale,59.39,-680909.0,9804273.0,-6.0,-40440348.0
2021-06-16,2021-06-16,MLAB,Mesa Laboratories Inc /co/,Guillemin Evan,Dir,S - Sale,256.36,-720.0,30170.0,-2.0,-184579.0
2021-06-16,2021-06-14,RAPT,"Rapt Therapeutics, Inc.",Ho William,Chief Medical Officer,S - Sale,40.0,-2000.0,60529.0,-3.0,-80000.0
2021-06-16,2021-06-15,TRUP,"Trupanion, Inc.",Low Murray B,Dir,S - Sale,100.0,-500.0,130524.0,0.0,-50000.0
2021-06-16,2021-06-14,CME,Cme Group Inc.,Cronin Kathleen M,"Sr MD GC, Corp Secr",S - Sale,215.31,-4092.0,42481.0,-9.0,-881049.0
2021-06-16,2021-06-14,WSM,Williams Sonoma Inc,Alber Laura,"Pres, CEO",S - Sale,166.78,-5000.0,555360.0,-1.0,-833897.0
2021-06-16,2021-06-14,ABNB,"Airbnb, Inc.",Blecharczyk Nathan,"Chief Strategy Officer, 10%",S - Sale+OE,148.33,-875000.0,550231.0,-61.0,-129787963.0
2021-06-16,2021-06-15,OOMA,Ooma Inc,Yeh Jenny C,"VP, GC, Sec.",S - Sale+OE,24.2,-363.0,56182.0,-1.0,-8785.0
2021-06-16,2021-06-15,LSF,"Laird Superfood, Inc.",Hodge Paul Jr.,CEO,S - Sale,31.08,-3500.0,251901.0,-1.0,-108780.0
2021-06-16,2021-06-14,TALO,Talos Energy Inc.,"Apollo Management Holdings Gp, LLC",10%,S - Sale,17.18,-276916.0,17620145.0,-2.0,-4758143.0
2021-06-16,2021-06-14,DM,"Desktop Metal, Inc.",Hsieh Wen Hsuan,Dir,S - Sale,12.39,-225000.0,17631665.0,-1.0,-2786808.0
2021-06-16,2021-06-16,RFIL,R F Industries Ltd,Holdsworth Mark Keith,Dir,P - Purchase,7.38,53818.0,433999.0,0.14,397053.0
2021-06-16,2021-06-14,CWEN,"Clearway Energy, Inc.","Global Infrastructure Investors Iii, LLC",10%,P - Purchase,25.7,16219.0,21841.0,2.88,416828.0
2021-06-16,2021-06-15,MMSI,Merit Medical Systems Inc,Frost Ronald,COO,S - Sale+OE,61.82,-11887.0,26740.0,-31.0,-734854.0
2021-06-16,2021-06-14,CRVL,Corvel Corp,Clemons V Gordon,COB,S - Sale,121.92,-2000.0,1502207.0,0.0,-243849.0
2021-06-16,2021-06-14,STTK,"Shattuck Labs, Inc.",Hornblower Josiah,Dir,S - Sale,28.0,-21340.0,3186767.0,-1.0,-597544.0
2021-06-16,2021-06-15,SWAV,"Shockwave Medical, Inc.",Watkins Frank T,Dir,S - Sale,188.34,-2000.0,76952.0,-3.0,-376680.0
2021-06-16,2021-06-15,STTK,"Shattuck Labs, Inc.",Neill Andrew R,CFO,S - Sale,27.53,-2000.0,55963.0,-3.0,-55051.0
2021-06-16,2021-06-15,WSM,Williams Sonoma Inc,Whalen Julie,EVP CFO,S - Sale,164.25,-3000.0,81312.0,-4.0,-492741.0
2021-06-16,2021-06-15,SWAV,"Shockwave Medical, Inc.",Zacharias Isaac,Chief Commercial Officer,S - Sale+OE,188.25,-4000.0,59420.0,-6.0,-752993.0
2021-06-16,2021-06-15,STTK,"Shattuck Labs, Inc.",Thomson Erin Ator,GC,S - Sale,27.55,-4000.0,84259.0,-5.0,-110219.0
2021-06-16,2021-06-14,LCUT,"Lifetime Brands, Inc",Winoker Laurence,"SVP- Finance, CFO, Treasurer",S - Sale+OE,16.88,-3563.0,87008.0,-4.0,-60160.0
2021-06-16,2021-06-14,TECH,Bio-Techne Corp,Kummeth Charles R.,CEO,S - Sale+OE,449.15,-7481.0,167104.0,-4.0,-3360066.0
2021-06-16,2021-06-16,ITI,"Iteris, Inc.",Bergera J. Joseph,"Pres, CEO",S - Sale+OE,7.0,-32855.0,92716.0,-26.0,-230005.0
2021-06-16,2021-06-15,TLYS,"Tilly'S, Inc.",Shaked Hezy,"See Remarks, 10%",S - Sale+OE,16.26,-2000.0,60000.0,-3.0,-32525.0
2021-06-16,2021-06-15,MU,Micron Technology Inc,Zinsner David,"SVP, CFO",S - Sale+OE,82.19,-8050.0,158094.0,-5.0,-661612.0
2021-06-16,2021-06-14,MDIA,Mediaco Holding Inc.,Smulyan Jeffrey H,CEO,S - Sale,5.02,-158101.0,327.0,-100.0,-793167.0
2021-06-16,2021-06-15,HRMY,"Harmony Biosciences Holdings, Inc.",Dierks Jeffrey,Chief Commercial Officer,S - Sale+OE,31.32,-15000.0,0.0,-100.0,-469806.0
2021-06-16,2021-06-15,BL,"Blackline, Inc.",Tucker Therese,Exec Chair,S - Sale,105.71,-10000.0,4643183.0,0.0,-1057081.0
2021-06-16,2021-06-14,QTRX,Quanterix Corp,Hrusovsky E Kevin,"COB, Pres, CEO",S - Sale,66.01,-5000.0,950925.0,-1.0,-330052.0
2021-06-16,2021-06-15,EEFT,"Euronet Worldwide, Inc.",Strandjord M Jeannine,Dir,P - Purchase,146.5,1166.0,48000.0,0.02,170819.0
2021-06-16,2021-06-14,JAMF,Jamf Holding Corp.,"Vepf VI Co Invest 1 Gp, L.P.",10%,S - Sale,33.0,-8140000.0,64545508.0,-11.0,-268620000.0
2021-06-16,2021-06-14,ANGN,Angion Biomedica Corp.,Rhodes Jennifer J,See Remarks,S - Sale,13.27,-427.0,33020.0,-1.0,-5666.0
2021-06-16,2021-06-15,DTIL,Precision Biosciences Inc,Thomson David S.,COO,S - Sale+OE,11.2,-2858.0,111513.0,-2.0,-32010.0
2021-06-16,2021-06-14,HYMC,Hycroft Mining Holding Corp,Stieber Jeffrey,"SVP Finance, Treasurer",S - Sale,3.67,-12914.0,41909.0,-24.0,-47394.0
2021-06-16,2021-06-14,LMST,"Limestone Bancorp, Inc.",Seiler Joseph C,EVP,S - Sale,16.33,-2000.0,33929.0,-6.0,-32660.0
2021-06-16,2021-06-14,JAMF,Jamf Holding Corp.,"Vep Group, LLC",10%,S - Sale,33.0,-8140000.0,64545508.0,-11.0,-268620000.0
2021-06-16,2021-06-14,ZI,Zoominfo Technologies Inc.,Winn David Randall,"Dir, 10%",S - Sale+OE,45.0,-3250000.0,57493.0,-98.0,-146250000.0
2021-06-16,2021-06-14,DASH,"Doordash, Inc.",Brown Shona L,Dir,S - Sale,158.34,-15490.0,102010.0,-13.0,-2452707.0
2021-06-16,2021-06-14,TBK,"Triumph Bancorp, Inc.",Ritterbusch Todd,"EVP, CLO - TBK Bank, SSB",S - Sale+OE,80.48,-4846.0,27096.0,-15.0,-390017.0
2021-06-16,2021-06-14,RETA,Reata Pharmaceuticals Inc,Meyer Colin John,Chief Research Officer,S - Sale+OE,142.58,-60000.0,17000.0,-78.0,-8554906.0
2021-06-16,2021-06-14,ENTG,Entegris Inc,Rucci Corey,"SVP, Business Development",S - Sale+OE,120.0,-9189.0,29680.0,-24.0,-1102680.0
2021-06-16,2021-06-14,SUMO,"Sumo Logic, Inc.",Chettiar Suku Krishnaraj,CMO,S - Sale+OE,22.0,-1800.0,137634.0,-1.0,-39605.0
2021-06-16,2021-06-14,REGN,"Regeneron Pharmaceuticals, Inc.",Ryan Arthur F,Dir,S - Sale,524.76,-100.0,23591.0,0.0,-52476.0
2021-06-16,2021-06-14,LMAT,Lemaitre Vascular Inc,Kamke Trent G,"Senior V. P., Operations",S - Sale+OE,58.0,-3307.0,10652.0,-24.0,-191819.0
2021-06-16,2021-06-14,SUMO,"Sumo Logic, Inc.",Carey Sydney,CFO,S - Sale,22.0,-100.0,423694.0,0.0,-2200.0
2021-06-16,2021-06-14,DPZ,Dominos Pizza Inc,Morris Kevin Scott,"EVP, Gen'l Counsel, Secretary",S - Sale,450.58,-363.0,4288.0,-8.0,-163561.0
2021-06-16,2021-06-14,CRC,California Resources Corp,Ares Management LLC,10%,S - Sale,33.26,-200000.0,15451592.0,-1.0,-6652000.0
2021-06-16,2021-06-14,SUMO,"Sumo Logic, Inc.",Fitz Steven D,Chief Revenue Officer,S - Sale+OE,22.0,-4400.0,235990.0,-2.0,-96813.0
2021-06-16,2021-06-14,REGN,"Regeneron Pharmaceuticals, Inc.",Brown Michael S,Dir,S - Sale+OE,525.0,-1700.0,15240.0,-10.0,-892500.0
2021-06-16,2021-06-14,SND,"Smart Sand, Inc.",Young William John,COO,S - Sale,2.88,-47558.0,188257.0,-20.0,-136967.0
2021-06-16,2021-06-14,ZI,Zoominfo Technologies Inc.,Edell Eric J,"See Remarks, 10%",S - Sale+OE,45.0,-3250000.0,57493.0,-98.0,-146250000.0
2021-06-16,2021-06-14,MEDP,"Medpace Holdings, Inc.",Burwig Susan E,"EVP, Operations",S - Sale+OE,178.96,-15000.0,70005.0,-18.0,-2684366.0
2021-06-16,2021-06-15,CPSI,Computer Programs & Systems Inc,Douglas John B Jr,"Pres, CEO",S - Sale,33.44,-3000.0,241567.0,-1.0,-100320.0
2021-06-16,2021-06-15,OSH,"Oak Street Health, Inc.",Myers Griffin,Chief Medical Officer,S - Sale,55.36,-109400.0,5784311.0,-2.0,-6055909.0
2021-06-16,2021-06-14,CONN,Conns Inc,Stephens Harriet C,10%,S - Sale,29.5,-7479.0,3095382.0,0.0,-220641.0
2021-06-16,2021-06-15,KOSS,Koss Corp,Koss Michael J Jr,"VP - Marketing, Product",S - Sale,24.3,-10000.0,26011.0,-28.0,-243000.0
2021-06-16,2021-06-14,CLVT,Clarivate Plc,Onex Corp,10%,S - Sale,25.22,-10562882.0,60855384.0,-15.0,-266395884.0
2021-06-16,2021-06-15,MDIA,Mediaco Holding Inc.,Enright J. Scott,"EVP, GC, Sec",S - Sale,5.0,-5299.0,3163.0,-63.0,-26495.0
2021-06-16,2021-06-14,EQR,Equity Residential,Manelis Michael L,"EVP, COO",S - Sale+OE,80.85,-10000.0,13485.0,-43.0,-808500.0
2021-06-16,2021-06-15,CADE,Cadence Bancorporation,Shapiro Marc J,Dir,P - Purchase,21.4,6102.0,329561.0,0.02,130583.0
2021-06-16,2021-06-14,TPIC,"Tpi Composites, Inc",Weiss Daniel G,Dir,S - Sale,45.91,-5000.0,21040.0,-19.0,-229573.0
2021-06-16,2021-06-15,RPD,"Rapid7, Inc.",Berry Michael J,Dir,S - Sale,89.65,-3322.0,5402.0,-38.0,-297817.0
2021-06-16,2021-06-14,CONN,Conns Inc,Bradbury Curtis F Jr,10%,S - Sale,29.5,-622.0,195157.0,0.0,-18350.0
2021-06-16,2021-06-14,CRUS,"Cirrus Logic, Inc.",Baumgartner Jeffrey W,"VP of R, D",S - Sale,80.0,-2500.0,25290.0,-9.0,-200003.0
2021-06-16,2021-06-14,CRUS,"Cirrus Logic, Inc.",Brannan Andrew,VP of Worldwide Sales,S - Sale+OE,80.0,-8074.0,4290.0,-65.0,-645920.0
2021-06-16,2021-06-14,IRWD,Ironwood Pharmaceuticals Inc,Currie Mark G,Dir,S - Sale,11.59,-23571.0,570187.0,-4.0,-273188.0
2021-06-16,2021-06-15,TDOC,"Teladoc Health, Inc.",Vandervoort Adam C,"GC, Secretary",S - Sale+OE,157.05,-558.0,10163.0,-5.0,-87634.0
2021-06-16,2021-06-14,RPD,"Rapid7, Inc.",Schodorf Thomas E,Dir,S - Sale+OE,90.0,-500.0,23040.0,-2.0,-45000.0
2021-06-16,2021-06-14,CLVT,Clarivate Plc,Onex Us Principals LP,10%,S - Sale,25.22,-10562882.0,60855384.0,-15.0,-266395884.0
2021-06-16,2021-06-15,ADI,Analog Devices Inc,Henderson Gregory N.,"SVP, Atmtve, Comm, ArSpc, Def",S - Sale+OE,168.43,-6078.0,5847.0,-51.0,-1023718.0
2021-06-16,2021-06-14,DASH,"Doordash, Inc.",Yandell Keith,"Chief Business, Legal Officer",S - Sale+OE,158.34,-47036.0,324154.0,-13.0,-7447670.0
2021-06-16,2021-06-14,MDIA,Mediaco Holding Inc.,Hornaday Ryan A,"EVP, CFO, Treasurer",S - Sale,5.25,-3000.0,6844.0,-30.0,-15750.0
2021-06-16,2021-06-15,REVG,"Rev Group, Inc.",Fish Justin,Dir,S - Sale,15.5,-492.0,17585.0,-3.0,-7626.0
2021-06-16,2021-06-14,CRC,California Resources Corp,Ares Management LLC,10%,S - Sale,33.26,-200000.0,15451592.0,-1.0,-6652000.0
2021-06-16,2021-06-15,QCOM,Qualcomm Inc/de,Modoff Brian,"EVP, Strategy, M, A",S - Sale,136.45,-1510.0,77036.0,-2.0,-206033.0
2021-06-16,2021-06-15,FUNC,First United Corp/md/,Rodeheaver Carissa Lynn,"COB, Pres, CEO",P - Purchase,19.08,209.0,31653.0,0.01,3988.0
2021-06-16,2021-06-14,TELA,"Tela Bio, Inc.","Ew Healthcare Partners Fund 2, L.P.",See footnote 2,P - Purchase,12.5,79970.0,1784232.0,0.05,999625.0
2021-06-16,2021-06-14,ENVA,"Enova International, Inc.",Fisher David,CEO,S - Sale,35.52,-8444.0,510809.0,-2.0,-299945.0
2021-06-16,2021-06-14,NWBI,"Northwest Bancshares, Inc.",Watson Scott J,"EVP, CIO",S - Sale,14.17,-324.0,14056.0,-2.0,-4592.0
2021-06-16,2021-06-14,CTRN,Citi Trends Inc,Council Ivy D,"SVP of HR, Chief Compl Offcr",S - Sale,85.25,-1762.0,71369.0,-2.0,-150211.0
2021-06-16,2021-06-15,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1539.5,29.0,376867.0,0.0,44646.0
2021-06-16,2021-06-14,CSSE,"Chicken Soup For the Soul Entertainment, Inc.",Seaton Scott W,"Vice COB, CSO",S - Sale,37.24,-84200.0,22750.0,-79.0,-3135230.0
2021-06-16,2021-06-14,CSSE,"Chicken Soup For the Soul Entertainment, Inc.",Newmark L Amy,Dir,S - Sale+OE,38.2,-4160.0,21780.0,-16.0,-158916.0
2021-06-16,2021-06-15,VLY,Valley National Bancorp,Williams Sidney S,Dir,P - Purchase,13.81,174.0,4616.0,0.04,2402.0
2021-06-16,2021-06-14,NWBI,"Northwest Bancshares, Inc.",Torchio Louis J,"SEVP, Retail Lending",S - Sale,14.17,-427.0,30907.0,-1.0,-6051.0
2021-06-16,2021-06-15,CIEN,Ciena Corp,Alexander Stephen B,"SVP, CTO",S - Sale,58.13,-2000.0,78464.0,-2.0,-116260.0
2021-06-16,2021-06-15,CVV,Cvd Equipment Corp,Rosenbaum Leonard A,"Dir, 10%",P - Purchase,4.27,5620.0,751548.0,0.01,23992.0
2021-06-16,2021-06-14,GLP,Global Partners LP,Global Gp LLC,General Partner,P - Purchase,26.58,30412.0,121296.0,0.33,808377.0
2021-06-16,2021-06-14,RES,Rpc Inc,Rollins Gary W,"Dir, 10%",S - Sale,5.92,-200000.0,123147203.0,0.0,-1183695.0
2021-06-16,2021-06-14,BSY,Bentley Systems Inc,Bentley Richard P.,10%,S - Sale+OE,63.82,-50000.0,459278.0,-10.0,-3191113.0
2021-06-16,2021-06-15,SAM,Boston Beer Co Inc,Koch C James,"COB, 10%",S - Sale,1013.29,-2500.0,245407.0,-1.0,-2533222.0
2021-06-16,2021-06-15,AIN,Albany International Corp /de/,Halftermeyer Daniel A,"Pres, PMC",S - Sale+OE,89.06,-4700.0,71655.0,-6.0,-418590.0
2021-06-16,2021-06-15,ZOM,Zomedica Corp.,Powers Johnny D,Dir,S - Sale+OE,0.93,-125000.0,1250000.0,-9.0,-116738.0
2021-06-16,2021-06-15,BEN,Franklin Resources Inc,Byerwalter Mariann H,Dir,S - Sale,33.91,-2400.0,9146.0,-21.0,-81384.0
2021-06-16,2021-06-14,PHAT,"Phathom Pharmaceuticals, Inc.",Takeda Pharmaceutical Co Ltd,10%,S - Sale,35.06,-2826.0,935886.0,0.0,-99080.0
2021-06-16,2021-05-28,CVV,Cvd Equipment Corp,Rosenbaum Leonard A,"Dir, 10%",S - Sale,4.27,-75000.0,751548.0,-9.0,-320298.0
2021-06-16,2021-06-15,ANGI,Angi Inc.,Hicks Bowman Angela R.,Dir,S - Sale,14.08,-10000.0,271773.0,-4.0,-140800.0
2021-06-16,2021-06-07,LEGH,Legacy Housing Corp,Shipley William G,10%,S - Sale,19.21,-29854.0,6410408.0,0.0,-573444.0
2021-06-16,2021-06-15,LRCX,Lam Research Corp,Meikle Scott Gerald,SVP,S - Sale+OE,646.92,-500.0,17166.0,-3.0,-323460.0
